transaction_id,source_row_index,step,type,amount,oldbalanceOrg,oldbalanceDest,node_profile,cpu_limit,memory_mb,repetition,status,service_time_ms,schema_validation_ms,security_authorization_ms,begin_db_transaction_ms,idempotency_check_ms,account_lookup_ms,type_specific_validation_ms,state_update_ms,ledger_update_ms,audit_log_ms,completion_record_ms,commit_ms,rollback_ms,error_type,error_message
0cfc0319-2ffc-5f74-b250-8430b05f4baa,58,1,TRANSFER,62610.8,79114.0,517.0,Medium,0.75,2048,1,SUCCESS,43.544081,0.001787,20.150302,0.002024,0.007439,0.014038,23.267285,0.033532,0.01393,0.01955,0.014764,0.003562,,,
0cfc0319-2ffc-5f74-b250-8430b05f4baa,58,1,TRANSFER,62610.8,79114.0,517.0,Medium,0.75,2048,2,SUCCESS,45.915357,0.001765,20.33123,0.001892,0.007358,0.014231,25.465615,0.030845,0.01346,0.017491,0.013509,0.003432,,,
0cfc0319-2ffc-5f74-b250-8430b05f4baa,58,1,TRANSFER,62610.8,79114.0,517.0,Medium,0.75,2048,3,SUCCESS,48.015068,0.001568,20.253949,0.001907,0.007322,0.013847,27.631463,0.034927,0.015024,0.020616,0.015328,0.003652,,,
0cfc0319-2ffc-5f74-b250-8430b05f4baa,58,1,TRANSFER,62610.8,79114.0,517.0,Medium,0.75,2048,4,SUCCESS,43.394317,0.001823,20.175228,0.001718,0.006958,0.012761,23.098419,0.032606,0.014019,0.019532,0.01332,0.00338,,,
0cfc0319-2ffc-5f74-b250-8430b05f4baa,58,1,TRANSFER,62610.8,79114.0,517.0,Medium,0.75,2048,5,SUCCESS,45.522874,0.001693,20.121093,0.001853,0.007552,0.013782,25.282041,0.030171,0.017925,0.017108,0.012081,0.003371,,,
22ec8097-3f82-5206-b27a-1716510f8a15,390,1,CASH_IN,228451.89,143236.26,719678.38,Medium,0.75,2048,1,SUCCESS,23.910553,0.00225,16.924694,0.001988,0.00858,0.017065,6.852689,0.036525,0.009275,0.017957,0.015721,0.003885,,,
22ec8097-3f82-5206-b27a-1716510f8a15,390,1,CASH_IN,228451.89,143236.26,719678.38,Medium,0.75,2048,2,SUCCESS,31.746131,0.002425,20.400437,0.002096,0.00739,0.013392,11.17929,0.069664,0.010366,0.024966,0.01535,0.004029,,,
22ec8097-3f82-5206-b27a-1716510f8a15,390,1,CASH_IN,228451.89,143236.26,719678.38,Medium,0.75,2048,3,SUCCESS,23.944532,0.001729,16.500243,0.001878,0.007008,0.013409,7.330616,0.033685,0.008058,0.017109,0.012701,0.003467,,,
22ec8097-3f82-5206-b27a-1716510f8a15,390,1,CASH_IN,228451.89,143236.26,719678.38,Medium,0.75,2048,4,SUCCESS,29.803515,0.001656,20.374738,0.002322,0.006863,0.013223,9.315656,0.033421,0.008232,0.016765,0.012825,0.003225,,,
22ec8097-3f82-5206-b27a-1716510f8a15,390,1,CASH_IN,228451.89,143236.26,719678.38,Medium,0.75,2048,5,SUCCESS,27.836953,0.001672,16.269026,0.002183,0.00692,0.013422,11.427409,0.04449,0.008764,0.027386,0.014091,0.003978,,,
4c47fd72-93b9-5bbe-8da2-5611d12202e7,0,1,PAYMENT,9839.64,170136.0,0.0,Medium,0.75,2048,1,SUCCESS,31.02443,0.002135,20.320338,0.001791,0.006988,0.014403,10.579402,0.035147,0.013979,0.017954,0.014159,0.003723,,,
4c47fd72-93b9-5bbe-8da2-5611d12202e7,0,1,PAYMENT,9839.64,170136.0,0.0,Medium,0.75,2048,2,SUCCESS,33.255231,0.001907,20.496467,0.001842,0.007371,0.016138,12.632554,0.034776,0.013402,0.017716,0.014015,0.003335,,,
4c47fd72-93b9-5bbe-8da2-5611d12202e7,0,1,PAYMENT,9839.64,170136.0,0.0,Medium,0.75,2048,3,SUCCESS,34.093664,0.001795,21.424581,0.002391,0.00846,0.017181,12.521618,0.039083,0.015619,0.018912,0.015926,0.004567,,,
4c47fd72-93b9-5bbe-8da2-5611d12202e7,0,1,PAYMENT,9839.64,170136.0,0.0,Medium,0.75,2048,4,SUCCESS,31.772266,0.002109,21.093386,0.002175,0.008045,0.017502,10.510945,0.054377,0.016233,0.022424,0.016958,0.004551,,,
4c47fd72-93b9-5bbe-8da2-5611d12202e7,0,1,PAYMENT,9839.64,170136.0,0.0,Medium,0.75,2048,5,SUCCESS,33.269045,0.001829,20.659443,0.002124,0.007523,0.015943,12.480551,0.034688,0.014122,0.018405,0.014215,0.003798,,,
