transaction_id,source_row_index,step,type,amount,oldbalanceOrg,oldbalanceDest,node_profile,cpu_limit,memory_mb,repetition,status,service_time_ms,schema_validation_ms,security_authorization_ms,begin_db_transaction_ms,idempotency_check_ms,account_lookup_ms,type_specific_validation_ms,state_update_ms,ledger_update_ms,audit_log_ms,completion_record_ms,commit_ms,rollback_ms,error_type,error_message
0cfc0319-2ffc-5f74-b250-8430b05f4baa,58,1,TRANSFER,62610.8,79114.0,517.0,Medium,0.75,2048,1,SUCCESS,48.104242,0.002019,18.798469,0.001883,0.007806,0.016136,29.150432,0.04265,0.016415,0.02455,0.018096,0.005195,,,
0cfc0319-2ffc-5f74-b250-8430b05f4baa,58,1,TRANSFER,62610.8,79114.0,517.0,Medium,0.75,2048,2,SUCCESS,44.579833,0.002486,15.099443,0.001715,0.007758,0.014974,29.330886,0.041555,0.017271,0.025611,0.016117,0.004668,,,
0cfc0319-2ffc-5f74-b250-8430b05f4baa,58,1,TRANSFER,62610.8,79114.0,517.0,Medium,0.75,2048,3,SUCCESS,46.257759,0.002222,18.933052,0.001854,0.007004,0.014098,27.195689,0.032621,0.014911,0.019259,0.015352,0.003758,,,
0cfc0319-2ffc-5f74-b250-8430b05f4baa,58,1,TRANSFER,62610.8,79114.0,517.0,Medium,0.75,2048,4,SUCCESS,48.251286,0.002009,18.763938,0.001581,0.006967,0.012815,29.34078,0.037173,0.02777,0.023392,0.014535,0.0044,,,
0cfc0319-2ffc-5f74-b250-8430b05f4baa,58,1,TRANSFER,62610.8,79114.0,517.0,Medium,0.75,2048,5,SUCCESS,44.201232,0.001815,19.284407,0.001918,0.007238,0.014746,24.712822,0.055133,0.023108,0.053669,0.018672,0.006079,,,
22ec8097-3f82-5206-b27a-1716510f8a15,390,1,CASH_IN,228451.89,143236.26,719678.38,Medium,0.75,2048,1,SUCCESS,31.372996,0.001996,20.698828,0.002008,0.008443,0.017746,10.515589,0.046401,0.010292,0.024924,0.016707,0.004537,,,
22ec8097-3f82-5206-b27a-1716510f8a15,390,1,CASH_IN,228451.89,143236.26,719678.38,Medium,0.75,2048,2,SUCCESS,27.338948,0.00213,18.859564,0.001982,0.007745,0.015614,8.353988,0.035578,0.00996,0.018463,0.013837,0.003774,,,
22ec8097-3f82-5206-b27a-1716510f8a15,390,1,CASH_IN,228451.89,143236.26,719678.38,Medium,0.75,2048,3,SUCCESS,29.19926,0.00184,17.105597,0.001799,0.00729,0.03642,11.952623,0.034738,0.008355,0.01751,0.012526,0.003655,,,
22ec8097-3f82-5206-b27a-1716510f8a15,390,1,CASH_IN,228451.89,143236.26,719678.38,Medium,0.75,2048,4,SUCCESS,25.501151,0.001597,15.026505,0.002118,0.006771,0.013042,10.365851,0.03232,0.008244,0.016213,0.011576,0.00332,,,
22ec8097-3f82-5206-b27a-1716510f8a15,390,1,CASH_IN,228451.89,143236.26,719678.38,Medium,0.75,2048,5,SUCCESS,27.214327,0.001404,18.717572,0.002104,0.006832,0.012667,8.387311,0.032471,0.00805,0.016704,0.012405,0.003509,,,
4c47fd72-93b9-5bbe-8da2-5611d12202e7,0,1,PAYMENT,9839.64,170136.0,0.0,Medium,0.75,2048,1,SUCCESS,34.216921,0.002085,18.780401,0.002075,0.007324,0.029504,15.296303,0.034658,0.013987,0.017528,0.013562,0.0041,,,
4c47fd72-93b9-5bbe-8da2-5611d12202e7,0,1,PAYMENT,9839.64,170136.0,0.0,Medium,0.75,2048,2,SUCCESS,30.48973,0.00176,18.663012,0.001917,0.006887,0.01335,11.711297,0.032406,0.012571,0.016842,0.012587,0.003438,,,
4c47fd72-93b9-5bbe-8da2-5611d12202e7,0,1,PAYMENT,9839.64,170136.0,0.0,Medium,0.75,2048,3,SUCCESS,32.692072,0.001583,18.691842,0.001683,0.007233,0.013258,13.859533,0.042473,0.015166,0.023136,0.015686,0.004696,,,
4c47fd72-93b9-5bbe-8da2-5611d12202e7,0,1,PAYMENT,9839.64,170136.0,0.0,Medium,0.75,2048,4,SUCCESS,34.416602,0.002123,18.885909,0.002057,0.00811,0.017495,15.378354,0.041366,0.015613,0.021547,0.016659,0.005101,,,
4c47fd72-93b9-5bbe-8da2-5611d12202e7,0,1,PAYMENT,9839.64,170136.0,0.0,Medium,0.75,2048,5,SUCCESS,30.639179,0.002249,15.134506,0.001851,0.007356,0.014392,15.380087,0.034738,0.013474,0.018304,0.013292,0.003632,,,
538a51c5-17e0-5514-b8f8-4932adef1d87,2,1,TRANSFER,181.0,181.0,0.0,Medium,0.75,2048,1,SUCCESS,44.585869,0.002196,18.714309,0.001711,0.006984,0.013853,25.718351,0.04893,0.016361,0.027107,0.014777,0.004342,,,
538a51c5-17e0-5514-b8f8-4932adef1d87,2,1,TRANSFER,181.0,181.0,0.0,Medium,0.75,2048,2,SUCCESS,44.374233,0.001955,17.131763,0.001814,0.007192,0.01397,27.107459,0.0436,0.016156,0.019123,0.012877,0.003407,,,
538a51c5-17e0-5514-b8f8-4932adef1d87,2,1,TRANSFER,181.0,181.0,0.0,Medium,0.75,2048,3,SUCCESS,48.407981,0.001973,18.649172,0.001634,0.006608,0.013164,29.63597,0.033511,0.013712,0.019627,0.013625,0.003714,,,
538a51c5-17e0-5514-b8f8-4932adef1d87,2,1,TRANSFER,181.0,181.0,0.0,Medium,0.75,2048,4,SUCCESS,45.825813,0.002219,18.665239,0.001802,0.006909,0.013739,25.429052,0.030968,0.012755,0.017345,1.625299,0.00425,,,
538a51c5-17e0-5514-b8f8-4932adef1d87,2,1,TRANSFER,181.0,181.0,0.0,Medium,0.75,2048,5,SUCCESS,41.21696,0.001825,13.570146,0.001705,0.007224,0.013137,27.498364,0.041602,0.016003,0.030361,0.015204,0.004143,,,
