transaction_id,source_row_index,step,type,amount,oldbalanceOrg,oldbalanceDest,node_profile,cpu_limit,memory_mb,repetition,status,service_time_ms,schema_validation_ms,security_authorization_ms,begin_db_transaction_ms,idempotency_check_ms,account_lookup_ms,type_specific_validation_ms,state_update_ms,ledger_update_ms,audit_log_ms,completion_record_ms,commit_ms,rollback_ms,error_type,error_message
0cfc0319-2ffc-5f74-b250-8430b05f4baa,58,1,TRANSFER,62610.8,79114.0,517.0,Low,0.5,1024,1,SUCCESS,69.672606,0.002425,24.595095,0.002659,0.009004,0.020075,44.863223,0.06343,0.019172,0.037761,0.018598,0.006483,,,
0cfc0319-2ffc-5f74-b250-8430b05f4baa,58,1,TRANSFER,62610.8,79114.0,517.0,Low,0.5,1024,2,SUCCESS,63.308475,0.002615,24.540653,0.002691,0.009239,0.020961,38.553213,0.062943,0.019482,0.03681,0.019106,0.006515,,,
0cfc0319-2ffc-5f74-b250-8430b05f4baa,58,1,TRANSFER,62610.8,79114.0,517.0,Low,0.5,1024,3,SUCCESS,72.662283,0.002277,35.961064,0.002871,0.009277,0.019375,36.490595,0.061645,0.020369,0.036223,0.01805,0.006787,,,
0cfc0319-2ffc-5f74-b250-8430b05f4baa,58,1,TRANSFER,62610.8,79114.0,517.0,Low,0.5,1024,4,SUCCESS,72.257995,0.003245,24.750563,0.002788,0.009101,0.019357,47.289993,0.064279,0.020101,0.037499,0.019353,0.006887,,,
0cfc0319-2ffc-5f74-b250-8430b05f4baa,58,1,TRANSFER,62610.8,79114.0,517.0,Low,0.5,1024,5,SUCCESS,69.918658,0.002253,26.95061,0.002916,0.009305,0.019812,42.746422,0.06451,0.02498,0.037883,0.019367,0.006333,,,
22ec8097-3f82-5206-b27a-1716510f8a15,390,1,CASH_IN,228451.89,143236.26,719678.38,Low,0.5,1024,1,SUCCESS,39.749689,0.002359,24.939837,0.003061,0.009169,0.019737,14.551734,0.087759,0.012932,0.043453,0.020928,0.007237,,,
22ec8097-3f82-5206-b27a-1716510f8a15,390,1,CASH_IN,228451.89,143236.26,719678.38,Low,0.5,1024,2,SUCCESS,50.021409,0.002579,31.38371,0.00267,0.010477,0.037121,18.356665,0.110427,0.011192,0.040302,0.02009,0.006915,,,
22ec8097-3f82-5206-b27a-1716510f8a15,390,1,CASH_IN,228451.89,143236.26,719678.38,Low,0.5,1024,3,SUCCESS,47.305135,0.002665,29.101097,0.002641,0.009698,0.037619,9.444315,8.571173,0.012336,0.055752,0.018771,0.006739,,,
22ec8097-3f82-5206-b27a-1716510f8a15,390,1,CASH_IN,228451.89,143236.26,719678.38,Low,0.5,1024,4,SUCCESS,34.252203,0.002431,20.630653,0.003787,0.009457,0.020371,13.424721,0.057725,0.010612,0.034973,0.017663,0.005849,,,
22ec8097-3f82-5206-b27a-1716510f8a15,390,1,CASH_IN,228451.89,143236.26,719678.38,Low,0.5,1024,5,SUCCESS,47.428066,0.002309,35.588177,0.003832,0.009259,0.020056,11.623728,0.073692,0.011396,0.037557,0.01789,0.006667,,,
4c47fd72-93b9-5bbe-8da2-5611d12202e7,0,1,PAYMENT,9839.64,170136.0,0.0,Low,0.5,1024,1,SUCCESS,48.500143,0.002539,20.497307,0.002627,0.009328,0.01977,27.780373,0.073186,0.018894,0.036771,0.019464,0.006414,,,
4c47fd72-93b9-5bbe-8da2-5611d12202e7,0,1,PAYMENT,9839.64,170136.0,0.0,Low,0.5,1024,2,SUCCESS,42.31586,0.002407,29.207269,0.002562,0.00947,0.01816,12.890283,0.073301,0.017792,0.035451,0.019016,0.006609,,,
4c47fd72-93b9-5bbe-8da2-5611d12202e7,0,1,PAYMENT,9839.64,170136.0,0.0,Low,0.5,1024,3,SUCCESS,57.166194,0.002345,35.778292,0.002561,0.009624,0.01856,21.142906,0.096754,0.018647,0.0369,0.018473,0.006735,,,
4c47fd72-93b9-5bbe-8da2-5611d12202e7,0,1,PAYMENT,9839.64,170136.0,0.0,Low,0.5,1024,4,SUCCESS,42.514915,0.002759,29.467808,0.003399,0.009963,0.020225,12.82297,0.072695,0.018775,0.035296,0.019131,0.006846,,,
4c47fd72-93b9-5bbe-8da2-5611d12202e7,0,1,PAYMENT,9839.64,170136.0,0.0,Low,0.5,1024,5,SUCCESS,57.025884,0.002228,35.497342,0.003156,0.009493,0.020529,21.280213,0.072133,0.036234,0.045402,0.01829,0.006446,,,
538a51c5-17e0-5514-b8f8-4932adef1d87,2,1,TRANSFER,181.0,181.0,0.0,Low,0.5,1024,1,SUCCESS,71.682413,0.002112,29.044073,0.002983,0.009141,0.019957,42.427304,0.063259,0.019776,0.035256,0.018493,0.006961,,,
538a51c5-17e0-5514-b8f8-4932adef1d87,2,1,TRANSFER,181.0,181.0,0.0,Low,0.5,1024,2,SUCCESS,69.98444,0.002146,27.18013,0.00262,0.009828,0.020693,42.591506,0.061983,0.019145,0.03567,0.020142,0.00665,,,
538a51c5-17e0-5514-b8f8-4932adef1d87,2,1,TRANSFER,181.0,181.0,0.0,Low,0.5,1024,3,SUCCESS,70.377064,0.002788,24.890561,0.002577,0.009095,0.019589,45.268857,0.064106,0.020371,0.038221,0.019341,0.006714,,,
538a51c5-17e0-5514-b8f8-4932adef1d87,2,1,TRANSFER,181.0,181.0,0.0,Low,0.5,1024,4,SUCCESS,63.437642,0.002559,29.205239,0.003039,0.009329,0.019522,34.020569,0.063622,0.019668,0.035064,0.018249,0.006436,,,
538a51c5-17e0-5514-b8f8-4932adef1d87,2,1,TRANSFER,181.0,181.0,0.0,Low,0.5,1024,5,SUCCESS,78.011208,0.002026,35.364061,0.004194,0.015477,0.022519,42.413959,0.065154,0.020195,0.042695,0.019048,0.006958,,,
7cea622d-3b84-505d-9c0d-579d30336375,21,1,DEBIT,9302.79,11299.0,29832.0,Low,0.5,1024,1,SUCCESS,68.634988,0.002401,29.139818,0.002816,0.00998,0.019674,39.270905,0.074523,0.018087,0.037119,0.018733,0.007074,,,
7cea622d-3b84-505d-9c0d-579d30336375,21,1,DEBIT,9302.79,11299.0,29832.0,Low,0.5,1024,2,SUCCESS,59.994901,0.002316,20.748836,0.002536,0.009537,0.019677,32.555435,0.075375,0.017838,0.037434,0.019251,0.006756,,,
7cea622d-3b84-505d-9c0d-579d30336375,21,1,DEBIT,9302.79,11299.0,29832.0,Low,0.5,1024,3,SUCCESS,60.14494,0.002188,27.377432,0.002871,0.00998,0.019814,32.545155,0.072778,0.018536,0.037235,0.018368,0.006916,,,
7cea622d-3b84-505d-9c0d-579d30336375,21,1,DEBIT,9302.79,11299.0,29832.0,Low,0.5,1024,4,SUCCESS,60.019308,0.002893,24.492889,0.00296,0.009117,0.020227,35.299503,0.075443,0.018789,0.036634,0.018376,0.00711,,,
7cea622d-3b84-505d-9c0d-579d30336375,21,1,DEBIT,9302.79,11299.0,29832.0,Low,0.5,1024,5,SUCCESS,64.142795,0.002598,29.2288,0.002667,0.009974,0.020078,34.69281,0.074422,0.01797,0.033874,0.018477,0.006855,,,
84b2de13-d56e-5802-bbea-6a9c126d197a,9,1,DEBIT,5337.77,41720.0,41898.0,Low,0.5,1024,1,SUCCESS,59.948678,0.002376,29.198547,0.002897,0.009357,0.01885,30.529832,0.073424,0.018532,0.036097,0.018699,0.00655,,,
84b2de13-d56e-5802-bbea-6a9c126d197a,9,1,DEBIT,5337.77,41720.0,41898.0,Low,0.5,1024,2,SUCCESS,68.197443,0.002285,29.0144,0.002535,0.009572,0.018833,38.958408,0.075408,0.019204,0.037219,0.018702,0.006758,,,
84b2de13-d56e-5802-bbea-6a9c126d197a,9,1,DEBIT,5337.77,41720.0,41898.0,Low,0.5,1024,3,SUCCESS,67.068885,0.002739,27.001267,0.003237,0.00922,0.0196,33.363259,6.531923,0.019561,0.053298,0.018536,0.006406,,,
84b2de13-d56e-5802-bbea-6a9c126d197a,9,1,DEBIT,5337.77,41720.0,41898.0,Low,0.5,1024,4,SUCCESS,60.001798,0.002343,20.706855,0.002645,0.009728,0.018933,39.07164,0.073794,0.019327,0.036647,0.018688,0.006733,,,
84b2de13-d56e-5802-bbea-6a9c126d197a,9,1,DEBIT,5337.77,41720.0,41898.0,Low,0.5,1024,5,SUCCESS,69.704317,0.002595,30.031529,0.00274,0.009737,0.037618,39.421953,0.076544,0.019421,0.03864,0.018338,0.006956,,,
84bc550d-9bc7-5b80-81d3-906a3d089c2c,3,1,CASH_OUT,181.0,181.0,21182.0,Low,0.5,1024,1,SUCCESS,56.34953,0.002577,28.93607,0.002486,0.009333,0.018767,27.185537,0.078668,0.017638,0.03688,0.020424,0.006663,,,
84bc550d-9bc7-5b80-81d3-906a3d089c2c,3,1,CASH_OUT,181.0,181.0,21182.0,Low,0.5,1024,2,SUCCESS,60.516675,0.002196,29.191729,0.002757,0.009614,0.019621,31.080646,0.094065,0.01887,0.037291,0.018477,0.006687,,,
84bc550d-9bc7-5b80-81d3-906a3d089c2c,3,1,CASH_OUT,181.0,181.0,21182.0,Low,0.5,1024,3,SUCCESS,50.593686,0.002451,29.562936,0.002896,0.010004,0.020668,20.805266,0.073985,0.01989,0.036412,0.018477,0.006955,,,
84bc550d-9bc7-5b80-81d3-906a3d089c2c,3,1,CASH_OUT,181.0,181.0,21182.0,Low,0.5,1024,4,SUCCESS,60.348344,0.002579,31.104657,0.003021,0.009856,0.020533,28.966994,0.075968,0.031547,0.042044,0.019442,0.006845,,,
84bc550d-9bc7-5b80-81d3-906a3d089c2c,3,1,CASH_OUT,181.0,181.0,21182.0,Low,0.5,1024,5,SUCCESS,56.506398,0.002146,27.004473,0.003136,0.009488,0.019089,29.279708,0.073268,0.018025,0.03778,0.018085,0.006733,,,
94dc0552-c337-5087-9d12-6ab55c270d00,389,1,CASH_IN,143236.26,0.0,608932.17,Low,0.5,1024,1,SUCCESS,38.807994,0.002994,27.157707,0.003761,0.016155,0.021059,11.417262,0.07717,0.011044,0.038434,0.019532,0.006702,,,
94dc0552-c337-5087-9d12-6ab55c270d00,389,1,CASH_IN,143236.26,0.0,608932.17,Low,0.5,1024,2,SUCCESS,36.256123,0.004947,24.578525,0.002871,0.011255,0.019975,11.471747,0.059369,0.011449,0.034958,0.018737,0.005834,,,
94dc0552-c337-5087-9d12-6ab55c270d00,389,1,CASH_IN,143236.26,0.0,608932.17,Low,0.5,1024,3,SUCCESS,45.017618,0.003974,26.982381,0.002958,0.010643,0.018607,17.809651,0.077653,0.01313,0.037481,0.019356,0.006709,,,
94dc0552-c337-5087-9d12-6ab55c270d00,389,1,CASH_IN,143236.26,0.0,608932.17,Low,0.5,1024,4,SUCCESS,47.420834,0.004023,29.222807,0.00277,0.009862,0.020824,13.438891,4.585427,0.014204,0.056119,0.019107,0.00678,,,
94dc0552-c337-5087-9d12-6ab55c270d00,389,1,CASH_IN,143236.26,0.0,608932.17,Low,0.5,1024,5,SUCCESS,34.353932,0.047688,20.720545,0.002792,0.009519,0.021677,13.38929,0.056746,0.010605,0.03541,0.020019,0.005621,,,
dc657fb4-42d9-56de-8897-98d0fef45042,1,1,PAYMENT,1864.28,21249.0,0.0,Low,0.5,1024,1,SUCCESS,49.041543,0.002329,20.789525,0.002655,0.009722,0.019907,28.027968,0.073517,0.018425,0.037675,0.018597,0.006678,,,
dc657fb4-42d9-56de-8897-98d0fef45042,1,1,PAYMENT,1864.28,21249.0,0.0,Low,0.5,1024,2,SUCCESS,50.756327,0.002508,29.355606,0.00294,0.010256,0.023936,21.152855,0.093688,0.019018,0.036399,0.018033,0.006458,,,
dc657fb4-42d9-56de-8897-98d0fef45042,1,1,PAYMENT,1864.28,21249.0,0.0,Low,0.5,1024,3,SUCCESS,48.702574,0.002604,20.696265,0.002719,0.009991,0.019656,27.782851,0.072762,0.019115,0.03793,0.017996,0.006293,,,
dc657fb4-42d9-56de-8897-98d0fef45042,1,1,PAYMENT,1864.28,21249.0,0.0,Low,0.5,1024,4,SUCCESS,51.213697,0.00237,29.686206,0.002667,0.008707,0.020783,21.300778,0.071247,0.018543,0.036672,0.01953,0.011689,,,
