transaction_id,source_row_index,step,type,amount,oldbalanceOrg,oldbalanceDest,node_profile,cpu_limit,memory_mb,service_time_ms,mean_service_time_ms,std_service_time_ms,min_service_time_ms,max_service_time_ms,n_successful_runs
0cfc0319-2ffc-5f74-b250-8430b05f4baa,58,1,TRANSFER,62610.8,79114.0,517.0,High,1.0,4096,36.070166,36.1355042,0.900217131785827,34.803405,37.08255,5
22ec8097-3f82-5206-b27a-1716510f8a15,390,1,CASH_IN,228451.89,143236.26,719678.38,High,1.0,4096,21.338636,21.3453802,0.08900368153172115,21.228341,21.475504,5
4c47fd72-93b9-5bbe-8da2-5611d12202e7,0,1,PAYMENT,9839.64,170136.0,0.0,High,1.0,4096,25.491436,25.8869262,1.2323394730557005,24.835797,28.007788,5
538a51c5-17e0-5514-b8f8-4932adef1d87,2,1,TRANSFER,181.0,181.0,0.0,High,1.0,4096,35.873052,35.842358,0.6721363058461444,34.7756,36.58457,5
7cea622d-3b84-505d-9c0d-579d30336375,21,1,DEBIT,9302.79,11299.0,29832.0,High,1.0,4096,31.643833,32.0309282,0.7970924407079154,31.412383,33.273783,5
84b2de13-d56e-5802-bbea-6a9c126d197a,9,1,DEBIT,5337.77,41720.0,41898.0,High,1.0,4096,32.50735,32.218397,0.5830029714975739,31.517097,32.754924,5
84bc550d-9bc7-5b80-81d3-906a3d089c2c,3,1,CASH_OUT,181.0,181.0,21182.0,High,1.0,4096,29.063335,28.9767088,0.8244005928804875,28.095042,30.206258,5
94dc0552-c337-5087-9d12-6ab55c270d00,389,1,CASH_IN,143236.26,0.0,608932.17,High,1.0,4096,21.534295,21.5521548,0.2337603871343481,21.262565,21.798027,5
dc657fb4-42d9-56de-8897-98d0fef45042,1,1,PAYMENT,1864.28,21249.0,0.0,High,1.0,4096,24.883442,25.1646188,0.5765525104365604,24.626094,25.880636,5
fd9f804b-556d-5363-a2af-a50d86cf6000,70,1,CASH_OUT,47458.86,209534.84,52120.0,High,1.0,4096,28.244152,28.5216514,0.5770782086020064,27.967343,29.155695,5
