transaction_id,source_row_index,step,type,amount,oldbalanceOrg,oldbalanceDest,node_profile,cpu_limit,memory_mb,service_time_ms,mean_service_time_ms,std_service_time_ms,min_service_time_ms,max_service_time_ms,n_successful_runs
0cfc0319-2ffc-5f74-b250-8430b05f4baa,58,1,TRANSFER,62610.8,79114.0,517.0,Low,0.6,1024,58.875935,57.6303814,2.5921374294530177,53.016495,59.03176,5
22ec8097-3f82-5206-b27a-1716510f8a15,390,1,CASH_IN,228451.89,143236.26,719678.38,Low,0.6,1024,33.886703,33.426403799999996,2.5741166398323325,29.806427,35.98357,5
4c47fd72-93b9-5bbe-8da2-5611d12202e7,0,1,PAYMENT,9839.64,170136.0,0.0,Low,0.6,1024,39.185213,40.0029546,1.6512515961944731,39.095387,42.924865,5
538a51c5-17e0-5514-b8f8-4932adef1d87,2,1,TRANSFER,181.0,181.0,0.0,Low,0.6,1024,58.834023,57.3037524,2.2370742833469572,54.719164,59.118163,5
7cea622d-3b84-505d-9c0d-579d30336375,21,1,DEBIT,9302.79,11299.0,29832.0,Low,0.6,1024,50.948593,50.1780178,2.5690948507724847,45.977555,52.695555,5
84b2de13-d56e-5802-bbea-6a9c126d197a,9,1,DEBIT,5337.77,41720.0,41898.0,Low,0.6,1024,50.026426,50.4105622,3.5174794914715153,45.525299,55.341926,5
84bc550d-9bc7-5b80-81d3-906a3d089c2c,3,1,CASH_OUT,181.0,181.0,21182.0,Low,0.6,1024,47.320162,46.0936632,2.8043853978714677,43.047746,49.380951,5
94dc0552-c337-5087-9d12-6ab55c270d00,389,1,CASH_IN,143236.26,0.0,608932.17,Low,0.6,1024,36.86316,36.457818,2.0531753535940362,32.942416,38.310274,5
dc657fb4-42d9-56de-8897-98d0fef45042,1,1,PAYMENT,1864.28,21249.0,0.0,Low,0.6,1024,39.037399,39.6096166,2.114643333824831,37.335062,43.066196,5
fd9f804b-556d-5363-a2af-a50d86cf6000,70,1,CASH_OUT,47458.86,209534.84,52120.0,Low,0.6,1024,48.10624,47.142211599999996,3.220838186790094,42.13952,50.747175,5
