transaction_id                      , source_row_index, step, type    , amount   , oldbalanceOrg, oldbalanceDest, node_profile, cpu_limit, memory_mb, repetition, status , service_time_ms, schema_validation_ms, security_authorization_ms, begin_db_transaction_ms, idempotency_check_ms, account_lookup_ms, type_specific_validation_ms, state_update_ms, ledger_update_ms, audit_log_ms, completion_record_ms, commit_ms, rollback_ms, error_type, error_message
4c47fd72-93b9-5bbe-8da2-5611d12202e7,                0,    1, PAYMENT ,   9839.64,      170136.0,           0.0 , High        ,      1.0 ,      4096,          1, SUCCESS,        0.158413,             0.002002,                  0.027969,                0.001831,             0.007934,          0.015986,                    0.001639,        0.032594,         0.015192,     0.020086,             0.018318,  0.003575,            ,           , 
4c47fd72-93b9-5bbe-8da2-5611d12202e7,                0,    1, PAYMENT ,   9839.64,      170136.0,           0.0 , High        ,      1.0 ,      4096,          2, SUCCESS,        0.146376,             0.00168 ,                  0.025406,                0.001749,             0.007659,          0.014996,                    0.00122 ,        0.031534,         0.014977,     0.019533,             0.013449,  0.00364 ,            ,           , 
4c47fd72-93b9-5bbe-8da2-5611d12202e7,                0,    1, PAYMENT ,   9839.64,      170136.0,           0.0 , High        ,      1.0 ,      4096,          3, SUCCESS,        0.172333,             0.001666,                  0.025688,                0.001724,             0.007444,          0.015222,                    0.001168,        0.034621,         0.020093,     0.029249,             0.018372,  0.00496 ,            ,           , 
4c47fd72-93b9-5bbe-8da2-5611d12202e7,                0,    1, PAYMENT ,   9839.64,      170136.0,           0.0 , High        ,      1.0 ,      4096,          4, SUCCESS,        0.155672,             0.002185,                  0.027362,                0.001792,             0.008658,          0.016275,                    0.001361,        0.032954,         0.015275,     0.020192,             0.014801,  0.003729,            ,           , 
4c47fd72-93b9-5bbe-8da2-5611d12202e7,                0,    1, PAYMENT ,   9839.64,      170136.0,           0.0 , High        ,      1.0 ,      4096,          5, SUCCESS,        0.155684,             0.001965,                  0.025956,                0.001795,             0.00746 ,          0.015778,                    0.001259,        0.032361,         0.015206,     0.025392,             0.01383 ,  0.003764,            ,           , 
4c47fd72-93b9-5bbe-8da2-5611d12202e7,                0,    1, PAYMENT ,   9839.64,      170136.0,           0.0 , High        ,      1.0 ,      4096,          6, SUCCESS,        0.209635,             0.002054,                  0.056291,                0.002623,             0.025759,          0.015508,                    0.001421,        0.032834,         0.014617,     0.023086,             0.018528,  0.003898,            ,           , 
4c47fd72-93b9-5bbe-8da2-5611d12202e7,                0,    1, PAYMENT ,   9839.64,      170136.0,           0.0 , High        ,      1.0 ,      4096,          7, SUCCESS,        0.187493,             0.001987,                  0.025886,                0.002491,             0.011722,          0.024614,                    0.001424,        0.04598 ,         0.016102,     0.022663,             0.015534,  0.004815,            ,           , 
4c47fd72-93b9-5bbe-8da2-5611d12202e7,                0,    1, PAYMENT ,   9839.64,      170136.0,           0.0 , High        ,      1.0 ,      4096,          8, SUCCESS,        0.257156,             0.002813,                  0.049433,                0.003421,             0.013976,          0.025128,                    0.001983,        0.050703,         0.020939,     0.033238,             0.021518,  0.006207,            ,           , 
4c47fd72-93b9-5bbe-8da2-5611d12202e7,                0,    1, PAYMENT ,   9839.64,      170136.0,           0.0 , High        ,      1.0 ,      4096,          9, SUCCESS,        0.199104,             0.003468,                  0.034272,                0.002054,             0.009295,          0.020007,                    0.002243,        0.042743,         0.020601,     0.02427 ,             0.022137,  0.004454,            ,           , 
4c47fd72-93b9-5bbe-8da2-5611d12202e7,                0,    1, PAYMENT ,   9839.64,      170136.0,           0.0 , High        ,      1.0 ,      4096,         10, SUCCESS,        0.288687,             0.002901,                  0.040907,                0.002908,             0.011703,          0.048238,                    0.002419,        0.063571,         0.024888,     0.039778,             0.023078,  0.00632 ,            ,           , 
