transaction_id,source_row_index,step,type,amount,oldbalanceOrg,oldbalanceDest,node_profile,cpu_limit,memory_mb,service_time_ms,mean_service_time_ms,std_service_time_ms,min_service_time_ms,max_service_time_ms,n_successful_runs
002b9f71-04f1-5937-9c16-3470136dd6dc,6362568,739,TRANSFER,194521.28,194521.28,0.0,High,1.0,4096,34.735521,34.7411112,0.24159821043563212,34.409855,34.993732,5
002b9f71-04f1-5937-9c16-3470136dd6dc,6362568,739,TRANSFER,194521.28,194521.28,0.0,Low,0.6,1024,59.558783,58.350532,2.066187786269075,56.019459,60.22058,5
002b9f71-04f1-5937-9c16-3470136dd6dc,6362568,739,TRANSFER,194521.28,194521.28,0.0,Medium,0.75,2048,47.279159,46.9214378,2.7378668057331987,43.090408,49.573286,5
006ca6d7-2113-5e40-8812-de583cc5c117,3193205,245,TRANSFER,688034.32,688034.32,0.0,High,1.0,4096,35.192886,35.111688,0.52835244904467,34.405211,35.787747,5
006ca6d7-2113-5e40-8812-de583cc5c117,3193205,245,TRANSFER,688034.32,688034.32,0.0,Low,0.6,1024,59.519256,58.5882156,7.952344481344778,50.561866,70.762442,5
006ca6d7-2113-5e40-8812-de583cc5c117,3193205,245,TRANSFER,688034.32,688034.32,0.0,Medium,0.75,2048,48.003524,47.9123434,3.115734796431141,44.633785,51.88434,5
006ec7c4-7bbd-55ba-9138-807e1c4c988e,2136672,184,TRANSFER,300278.56,390680.0,305395.59,High,1.0,4096,36.525243,36.198190000000004,0.8299281742657011,35.142679,37.191285,5
006ec7c4-7bbd-55ba-9138-807e1c4c988e,2136672,184,TRANSFER,300278.56,390680.0,305395.59,Low,0.6,1024,58.628935,57.697193,2.596197545830729,53.186442,59.788606,5
006ec7c4-7bbd-55ba-9138-807e1c4c988e,2136672,184,TRANSFER,300278.56,390680.0,305395.59,Medium,0.75,2048,46.216302,45.2102094,2.808253175410437,42.319246,48.731046,5
0087127e-c89f-572e-972a-057dd92716c6,1488025,142,DEBIT,4286.35,6012.0,877488.66,High,1.0,4096,32.302378,32.5168568,0.8103839046882054,31.719374,33.757021,5
0087127e-c89f-572e-972a-057dd92716c6,1488025,142,DEBIT,4286.35,6012.0,877488.66,Low,0.6,1024,51.480569,51.5549172,1.6046723356211081,50.222276,54.208598,5
0087127e-c89f-572e-972a-057dd92716c6,1488025,142,DEBIT,4286.35,6012.0,877488.66,Medium,0.75,2048,40.907439,41.0525424,0.46020060246788075,40.640676,41.756217,5
011ecbf6-dc71-5b19-b123-7c2fb2411afa,5558,6,TRANSFER,33332.86,33332.86,0.0,High,1.0,4096,34.016948,34.2377852,0.3865284754060162,33.95641,34.841117,5
011ecbf6-dc71-5b19-b123-7c2fb2411afa,5558,6,TRANSFER,33332.86,33332.86,0.0,Low,0.6,1024,56.292347,57.1771028,3.5683627640980817,52.429102,61.16557,5
011ecbf6-dc71-5b19-b123-7c2fb2411afa,5558,6,TRANSFER,33332.86,33332.86,0.0,Medium,0.75,2048,46.997789,46.6227952,2.4370283645889717,44.020995,48.981765,5
01440b5a-8496-54c3-acb3-e315e21312d5,4556081,327,DEBIT,16747.31,20525.0,5251212.58,High,1.0,4096,32.080032,31.8346692,0.48120295975263844,31.219398,32.313311,5
01440b5a-8496-54c3-acb3-e315e21312d5,4556081,327,DEBIT,16747.31,20525.0,5251212.58,Low,0.6,1024,50.804875,51.1688694,3.8898492814885897,45.34681,55.981697,5
01440b5a-8496-54c3-acb3-e315e21312d5,4556081,327,DEBIT,16747.31,20525.0,5251212.58,Medium,0.75,2048,40.944555,41.9578278,2.023495964918807,40.066634,44.184413,5
01c21ab9-0508-5411-a641-0f98dacce6ba,77865,10,DEBIT,518.88,100087.0,487718.81,High,1.0,4096,30.659332,30.7145002,0.19683181793526167,30.523647,31.047895,5
01c21ab9-0508-5411-a641-0f98dacce6ba,77865,10,DEBIT,518.88,100087.0,487718.81,Low,0.6,1024,52.632105,52.3228462,1.2305070447255468,50.189957,53.240325,5
01c21ab9-0508-5411-a641-0f98dacce6ba,77865,10,DEBIT,518.88,100087.0,487718.81,Medium,0.75,2048,40.643008,41.3503028,1.315939415880799,40.318512,43.348859,5
027edc78-b22f-5a49-8bea-93a58d26fd20,423942,18,CASH_IN,307940.66,99324.0,71066.14,High,1.0,4096,20.522681,20.5628596,0.13792276279787882,20.404101,20.743942,5
027edc78-b22f-5a49-8bea-93a58d26fd20,423942,18,CASH_IN,307940.66,99324.0,71066.14,Low,0.6,1024,37.720026,36.7284362,2.578695706638767,32.664714,39.401316,5
027edc78-b22f-5a49-8bea-93a58d26fd20,423942,18,CASH_IN,307940.66,99324.0,71066.14,Medium,0.75,2048,27.884205,27.946095,2.6385435451368817,23.717398,30.400594,5
02f15c4d-03d8-5ae0-8951-33b67a411614,3103570,235,CASH_IN,189548.42,267911.0,755.42,High,1.0,4096,21.638728,21.6527196,0.11301887507536025,21.531786,21.833357,5
02f15c4d-03d8-5ae0-8951-33b67a411614,3103570,235,CASH_IN,189548.42,267911.0,755.42,Low,0.6,1024,39.44726,38.0462852,4.413749049714958,30.87485,41.730492,5
02f15c4d-03d8-5ae0-8951-33b67a411614,3103570,235,CASH_IN,189548.42,267911.0,755.42,Medium,0.75,2048,28.885096,27.4550714,3.743015611813596,21.680863,30.522684,5
030ad86f-64cb-5dc0-b815-5c6c312ed82a,5112300,355,DEBIT,629.38,17655.0,697815.99,High,1.0,4096,30.98147,30.9267712,0.30843733893888375,30.574455,31.345758,5
