transaction_id,source_row_index,step,type,amount,oldbalanceOrg,oldbalanceDest,node_profile,cpu_limit,memory_mb,repetition,status,service_time_ms,schema_validation_ms,security_authorization_ms,begin_db_transaction_ms,idempotency_check_ms,account_lookup_ms,type_specific_validation_ms,state_update_ms,ledger_update_ms,audit_log_ms,completion_record_ms,commit_ms,rollback_ms,error_type,error_message
002b9f71-04f1-5937-9c16-3470136dd6dc,6362568,739,TRANSFER,194521.28,194521.28,0.0,High,1.0,4096,1,SUCCESS,34.993732,0.00144,14.059936,0.002339,0.008403,0.019286,20.780269,0.038736,0.015087,0.022999,0.017083,0.004375,,,
002b9f71-04f1-5937-9c16-3470136dd6dc,6362568,739,TRANSFER,194521.28,194521.28,0.0,High,1.0,4096,2,SUCCESS,34.409855,0.002263,13.596036,0.001876,0.006831,0.016346,20.686529,0.0321,0.01428,0.018662,0.016114,0.003403,,,
002b9f71-04f1-5937-9c16-3470136dd6dc,6362568,739,TRANSFER,194521.28,194521.28,0.0,High,1.0,4096,3,SUCCESS,34.735521,0.001672,13.978437,0.001808,0.007511,0.014479,20.634818,0.031404,0.014236,0.017751,0.013706,0.00378,,,
002b9f71-04f1-5937-9c16-3470136dd6dc,6362568,739,TRANSFER,194521.28,194521.28,0.0,High,1.0,4096,4,SUCCESS,34.615366,0.001583,13.909205,0.001613,0.006445,0.013058,20.58214,0.029714,0.012797,0.01695,0.012174,0.003337,,,
002b9f71-04f1-5937-9c16-3470136dd6dc,6362568,739,TRANSFER,194521.28,194521.28,0.0,High,1.0,4096,5,SUCCESS,34.951082,0.001466,14.128628,0.001691,0.00649,0.012865,20.688179,0.028354,0.032412,0.021057,0.01244,0.003133,,,
002b9f71-04f1-5937-9c16-3470136dd6dc,6362568,739,TRANSFER,194521.28,194521.28,0.0,Low,0.6,1024,1,SUCCESS,56.019459,0.002473,23.756074,0.002067,0.008485,0.017139,32.120188,0.03729,0.01452,0.020428,0.016393,0.00414,,,
002b9f71-04f1-5937-9c16-3470136dd6dc,6362568,739,TRANSFER,194521.28,194521.28,0.0,Low,0.6,1024,2,SUCCESS,60.22058,0.002174,27.879499,0.001946,0.007594,0.014118,32.217587,0.033719,0.013274,0.017758,0.014373,0.003519,,,
002b9f71-04f1-5937-9c16-3470136dd6dc,6362568,739,TRANSFER,194521.28,194521.28,0.0,Low,0.6,1024,3,SUCCESS,59.766682,0.001678,27.552933,0.001791,0.006662,0.013347,32.093162,0.032503,0.013628,0.018794,0.0132,0.003669,,,
002b9f71-04f1-5937-9c16-3470136dd6dc,6362568,739,TRANSFER,194521.28,194521.28,0.0,Low,0.6,1024,4,SUCCESS,56.187156,0.001602,18.262965,0.001621,0.006602,0.013271,37.805811,0.033015,0.012803,0.017891,0.013044,0.003728,,,
002b9f71-04f1-5937-9c16-3470136dd6dc,6362568,739,TRANSFER,194521.28,194521.28,0.0,Low,0.6,1024,5,SUCCESS,59.558783,0.001925,22.044401,0.001728,0.006911,0.013316,37.391661,0.031993,0.017718,0.017733,0.01269,0.00379,,,
