transaction_id,source_row_index,step,type,amount,nameOrig,oldbalanceOrg,nameDest,oldbalanceDest
0ba231bc-5c82-5feb-a1e8-c4074ee665f2,1222880,133,CASH_IN,430106.25,C684437516,12897.0,C1341165556,935075.56
35d1cc07-98f9-5f64-9129-0e64179d3650,3748319,279,CASH_OUT,213736.72,C1688701154,238851.0,C1023952148,1442636.24
030ad86f-64cb-5dc0-b815-5c6c312ed82a,5112300,355,DEBIT,629.38,C1781684428,17655.0,C93927895,697815.99
65658372-5e35-5d71-8708-cb4c79f96e6b,2329276,188,PAYMENT,1581.03,C878865808,3287.0,M1782681129,0.0
4c02fc4b-1df2-5028-a276-bea4a22a1630,5665129,396,TRANSFER,41367.69,C734381670,159771.78,C1969149148,223615.83
98ae62d6-743c-530b-bdb7-63abb831af83,4600851,329,CASH_IN,430856.62,C1187111080,758.0,C1670618113,446252.03
808e7265-2594-54dc-915c-45d07d357596,2491876,204,CASH_OUT,20460.71,C76214045,20748.0,C1446582195,0.0
890564f9-86ac-53c4-87b3-afea517c14ae,1485358,141,DEBIT,247.61,C982759163,723.0,C1383587212,6458203.93
30842c92-9a8c-5787-a0eb-aab7844acb01,5571712,393,PAYMENT,14358.53,C713541232,137740.73,M414735759,0.0
fd7a6b00-eadb-5489-babc-07588c7ea406,1766327,162,TRANSFER,27692.2,C950863252,49399.0,C1150141315,916204.31
f8e52ae8-a728-592b-8801-6a63c659044b,4913196,349,CASH_IN,18876.7,C694223312,8212134.89,C2008197025,74314.99
9689c7c7-318b-5d54-9773-0803a2012cad,549447,21,CASH_OUT,29905.17,C168955004,158115.0,C775404726,242080.93
bd7f27a7-3f8a-5e52-9b92-0bcf8cb79803,2958631,230,DEBIT,2494.07,C631544920,31904.0,C1527732029,35276.66
9953087b-5c35-531c-acf5-184a2a3edc98,646258,35,PAYMENT,4351.55,C1434077998,50199.0,M916688243,0.0
d4369769-25ae-5bda-a9bb-d18b74d2ad3b,3817842,281,TRANSFER,104982.61,C1018409346,505929.0,C2029798285,0.0
1a483f13-0b45-5dea-947d-b36a12a6fc5c,5701867,398,CASH_IN,120134.04,C1223282728,31981.0,C1666937638,0.0
7f09813e-5503-5372-b7f6-6cd052c134c2,3285078,252,CASH_OUT,51608.2,C244397822,247860.0,C166150217,0.0
85ed433b-de68-58fe-b6d0-867a265ced6b,5663777,396,DEBIT,1076.57,C2015550060,26694.0,C1747520865,7531.22
55545e5d-dbb4-5fa8-981c-8ced94adfd83,3417353,256,PAYMENT,2541.5,C503789370,30455.0,M815802036,0.0
b88be909-d098-5111-93d1-2e174bee5a4c,4068376,300,TRANSFER,14585.35,C1545658670,20795.0,C134069900,216482.95
55665210-a7dc-5c7a-89e2-9d37a0f10f3f,2000818,179,CASH_IN,270670.77,C2050295863,1437.0,C1957887873,0.0
08d70150-f884-57a0-933c-1f31c5bcee5f,5505344,380,CASH_OUT,131175.63,C1316116668,275838.12,C1738294458,2297103.45
9f090ca6-1669-5a48-9a49-d020ca914aa8,5557861,383,DEBIT,3844.64,C246083234,16951.0,C388698721,116234.22
4b353f08-e1df-59e5-b887-ac5043fe116e,5216219,370,PAYMENT,15330.88,C1080779553,120535.0,M464223461,0.0
4319ed02-cd4d-50a2-89b4-760dbb6d1c80,5511698,380,TRANSFER,96634.65,C719576933,127916.0,C913106066,0.0
5b5f5348-d20d-59cf-b3bc-1300c909f57a,2492337,204,CASH_IN,428242.78,C1011392353,1954615.08,C267227958,920246.97
b5924591-7c03-5eaa-afc3-2859e1cbc161,533956,21,CASH_OUT,11500.43,C1243769382,12513.17,C1658464102,327844.36
85e5f56d-c455-54f5-9d31-3b14fe4da9b5,1456967,140,DEBIT,562.31,C1712151188,21034.0,C1403383590,1369506.33
893cb5b5-8d2c-5f58-bce8-c0834e7b6ac2,1282193,135,PAYMENT,9646.28,C551922620,98943.98,M441964054,0.0
c34989a7-9d1a-54ab-b443-198313e962ba,379610,17,TRANSFER,135505.68,C654943272,186650.0,C1264185273,251501.5
eb591599-ecd5-5f7e-8c50-4c1c09f96487,5533024,381,CASH_IN,19467.65,C729236289,2950011.87,C1609300247,4258832.15
baec240f-3623-5910-b9d9-04d4d312b497,2124958,183,CASH_OUT,56501.27,C686237527,78954.0,C948148733,10059.05
89065001-bdd3-5126-af54-c65fc6922d45,1067130,120,DEBIT,17770.21,C1147166217,71302.0,C506419052,317027.39
65b8795f-696f-5bac-ae7e-21df35d8c30f,5227633,370,PAYMENT,19533.29,C464805695,210543.83,M2003398820,0.0
1aa61d85-7c52-58a2-8972-ae64f906c9da,2441999,203,TRANSFER,72389.58,C863971461,335910.48,C1797248741,342736.38
7e588935-d1b3-590c-96c3-6a2749e6d8b1,5746346,399,CASH_IN,347794.97,C1921783245,6522717.84,C1365163436,451062.79
