transaction_id,source_row_index,step,type,amount,nameOrig,oldbalanceOrg,nameDest,oldbalanceDest
39fe0d9d-682c-57de-bbd3-72a0ec3a6353,491278,19,CASH_IN,266089.0,C816066072,69521.0,C1033581998,2307912.93
ca4a33b6-2fb7-5bf4-ac8c-116bc042829b,4289120,307,CASH_OUT,209420.29,C973934093,455574.0,C1899959399,174647.56
deb4b48a-524f-53ea-9df2-196460de9c3a,2049454,181,DEBIT,867.27,C2044126784,50762.0,C428572616,1775581.13
ce10a15d-7230-5663-b432-73a4eab0c805,1787164,162,PAYMENT,5670.12,C379390288,261376.7,M141989241,0.0
03772058-7cd6-5f74-aea1-f5639c71f661,5662261,396,TRANSFER,174093.23,C1240896101,303376.0,C1240816601,190715.51
2848dc04-e834-524b-8a6c-571f17bd47b3,6011384,448,CASH_IN,101699.38,C1173856192,3319463.06,C359269902,148409.03
4a4dcb91-10af-5c4a-9af7-6655ec54a4c0,6151576,546,CASH_OUT,11694.4,C416065128,20654.0,C522000437,192782.72
99898907-2bf0-5f7b-82e7-387a666b403b,2993365,232,DEBIT,627.86,C1531434518,99383.5,C1788833175,117464.41
0312ed91-0dbc-53d9-9595-9a0bb2c6ad4c,2357363,190,PAYMENT,2573.15,C1943147992,22242.0,M1192352021,0.0
002b9f71-04f1-5937-9c16-3470136dd6dc,6362568,739,TRANSFER,194521.28,C1696012302,194521.28,C411128068,0.0
41da1495-acb3-5a1f-ab61-51b1f1ce286d,1633540,157,CASH_IN,50031.2,C1840718393,5396747.85,C870955626,536637.91
578a0cb7-eb86-557c-a856-370b35f15697,693268,36,CASH_OUT,52640.96,C117556796,316385.78,C2067051782,333418.12
e09c2178-5d0d-5913-8ea2-ba35ba399a14,362260,17,DEBIT,4731.92,C132188489,487532.97,C1902555764,680313.62
b0f5b3c1-fc51-5326-b57a-ae70edbb8f5b,545954,21,PAYMENT,11164.09,C1003057620,30575.0,M1943345406,0.0
a12c1404-d4de-5a2b-8f14-e1c3a9b8fbdd,1030159,49,TRANSFER,6191.77,C1667660565,318121.0,C712042930,2421245.65
b2bc1141-6862-5f98-bbf0-215dfcffa8f1,930016,43,CASH_IN,212718.88,C762236270,5053.0,C511647907,0.0
47d1d229-1706-5b29-a434-27dd76dea888,5139636,356,CASH_OUT,48635.69,C167233111,108150.0,C2027942641,0.0
50c10c8f-9457-5769-a637-fa5755c80432,5641594,396,DEBIT,1484.13,C896490136,41308.0,C61164309,87152.98
76a437f9-4ee2-5a3f-8de3-d4ec021f174c,1824964,163,PAYMENT,4911.01,C521839832,14454.0,M1656543302,0.0
ac20d6fa-455a-59c6-a2f8-a98c9c6b098c,1054159,96,TRANSFER,283385.86,C1788526641,763390.0,C1413558214,1166719.8
81c33694-313a-571e-afdd-a42b7e3922b2,1132541,131,CASH_IN,36739.79,C2007176581,2624871.49,C1894726115,154162.77
560a78dd-0bf6-5783-a15c-e3d10bcf3ba7,4144166,303,CASH_OUT,68355.87,C1162148230,83405.0,C724640506,308296.55
f7243ea5-deec-5f52-9b35-c29ade0db0db,643033,35,DEBIT,3412.71,C1256373856,431689.6,C576902581,2478059.18
19d1d7ea-8f37-54b2-8ff2-8ff6fef08ed8,147893,12,PAYMENT,19563.25,C1744652632,49963.0,M577562498,0.0
322d8ba1-bcc4-5621-9019-97052c2ff222,5999672,426,TRANSFER,229293.68,C1045262341,305210.0,C1518239761,197165.13
fd8fe201-6cd3-5a6a-9193-18897b9e46a9,2703312,211,CASH_IN,147143.43,C49569792,0.0,C1788314109,3624299.15
29282cd1-fa1d-509b-9bca-ac0eca48c93b,4462305,323,CASH_OUT,15916.19,C591453165,18574.27,C1451463185,147413.32
521d4d2a-f633-59a7-884a-f3bbc4929ee4,2705660,211,DEBIT,1825.87,C1544150050,4086.0,C1664612977,125530.61
957130a1-78ed-51c5-b882-17640165e8fa,287546,15,PAYMENT,5179.18,C2134458873,178068.0,M1440905561,0.0
