transaction_id,source_row_index,step,type,amount,nameOrig,oldbalanceOrg,nameDest,oldbalanceDest
79cb008e-6631-5857-b372-c531d1843b11,3317722,252,CASH_IN,117049.08,C1549719539,1643776.97,C1793243030,529483.51
3bb364bf-9182-5063-b60d-50802b3e35ff,5797544,401,CASH_OUT,20861.04,C2108500911,22187.0,C619342559,0.0
0087127e-c89f-572e-972a-057dd92716c6,1488025,142,DEBIT,4286.35,C1242456763,6012.0,C895435419,877488.66
d8aad420-3ace-545d-ba5e-839163d2878f,992227,45,PAYMENT,712.84,C1374475278,10407.0,M1510576158,0.0
c18b4623-a580-55f6-b2c5-ec58899e9bcf,3498775,259,TRANSFER,1950373.54,C1584301839,1950373.54,C1727119878,0.0
e3f580e5-5204-53e0-9c2f-42a3a032292c,2820376,226,CASH_IN,111072.36,C522137039,4104826.6,C1278110903,1310799.4
12f74c2f-806b-518a-acb9-244b109d6efd,1643148,157,CASH_OUT,44840.15,C20506531,76765.0,C512734152,577788.46
dfa60478-6e57-5e1e-b803-86250756b81b,1848397,163,DEBIT,1155.95,C1891280074,48716.91,C1980686934,145263.93
328112ef-2473-5750-921e-45a755320dd9,1003815,46,PAYMENT,8945.94,C866646380,11363.0,M1820643458,0.0
b7a3f1a2-8fb2-5c79-ad53-4818cb2a9193,1383717,138,TRANSFER,92800.68,C1227557379,189573.0,C319268636,8779.8
69b503d4-bddf-5825-80d2-b5947af68399,560064,22,CASH_IN,254354.79,C594814187,163869.14,C1597051934,322577.63
992571fc-b242-505e-8014-6eeccd6e0196,1295207,136,CASH_OUT,6311.82,C93885130,66880.0,C1391910830,47800.39
ad9ab5cc-c83e-5d71-8c04-043a1e42515b,1997636,179,DEBIT,3865.29,C1237386056,129521.0,C499655635,1082708.87
e52b4284-fc46-5c86-9896-c15166f9946b,2039331,180,PAYMENT,48581.12,C1104290088,262179.03,M1649099667,0.0
eff97d77-ae00-5d98-9a3d-815272fc70a4,293860,15,TRANSFER,16334.03,C50543832,293031.62,C1874819995,210839.92
9c998e85-8254-57ec-a3c5-af61494efeaf,1342013,137,CASH_IN,147062.4,C451095550,1368656.41,C2116690910,337528.45
205bedf2-553d-5d61-85bc-40b67037f983,6261941,610,CASH_OUT,207509.31,C1660076226,420723.38,C215213526,1695394.1
acc8b2c9-0cae-544a-ba27-bd8b6d53f56c,4402204,321,DEBIT,2930.75,C271859107,204068.28,C143695220,68901.57
7acff86c-eb87-5396-9b3e-6df95305251f,6306734,684,PAYMENT,24498.27,C910931268,169230.0,M597586241,0.0
cbbc05e5-8fcb-54d7-8551-26175a54ca31,5443399,378,TRANSFER,186125.89,C949077663,829617.0,C1021865689,0.0
88fdb1b8-da96-54ed-ba92-6f0916f69f8f,3089665,235,CASH_IN,152816.28,C1460769640,8394.0,C521800645,1504636.33
e8385053-187e-517c-8b08-c4093dce2140,2184774,185,CASH_OUT,149589.72,C1668558964,333610.0,C1872318256,30550.83
37ee98da-5ed6-55a0-8228-034d423f3702,3468681,258,DEBIT,2031.84,C438460691,21372.0,C427687419,186060.49
482789ca-6ae9-5dfd-8ab2-57b07e87dd11,3764903,279,PAYMENT,5163.59,C529787246,340863.24,M2070234735,0.0
94df8a72-c548-580f-b8b0-72677d8da97c,1744635,161,TRANSFER,17871.73,C1479865143,499749.0,C596766244,2327553.27
9b23934a-4e1a-542c-805e-97ebece1bb7d,358799,17,CASH_IN,96540.9,C582937707,1227974.93,C952610115,452621.29
38afc6be-6778-54ae-9b18-4020b0941ce1,2125787,183,CASH_OUT,165800.67,C35798757,311944.0,C1648594981,49904.51
77441821-25ab-5f4e-b499-11bc6a0209da,56261,9,DEBIT,770.26,C940221148,31556.0,C1138100509,181365.95
fb22d799-19a4-5780-9058-139264407aa2,291947,15,PAYMENT,12244.16,C904178171,813126.21,M2036756392,0.0
bb6156d8-9a70-5cbf-b7ab-b3d4dfdf2cd6,3622853,274,TRANSFER,258695.78,C1940115561,834656.13,C1681635464,489602.45
19f29c8c-7363-5cd3-8d5b-15110c3009ee,3207565,249,CASH_IN,138219.28,C1275809791,14732173.0,C1820337670,148842.09
ce4d05dd-5da3-5c4a-990a-680e33731052,540549,21,CASH_OUT,32913.31,C1572000282,99742.46,C1076444503,152073.64
619109fa-03e4-5569-b261-fb3c7168a802,1548095,154,DEBIT,6374.47,C1550526267,21515.0,C1601366159,1336567.7
81dff892-7a7f-5818-9e3b-9d45a424ebda,1658976,158,PAYMENT,23597.21,C2124514636,90519.87,M2037698152,0.0
dd9a4ae0-3d0d-5ebe-93d8-786ef184dbeb,4196325,305,TRANSFER,20174.13,C471457845,37247.0,C62713610,4576164.17
ec6acb28-06ed-5ea8-a85a-f6db6051d9d0,3332117,253,CASH_IN,500284.52,C2126713971,2802.0,C1016267313,1469240.34
fb387346-109e-5a4e-91b9-3e5b6ef2eb10,5238745,371,CASH_OUT,6549.01,C568647668,30274.0,C965265602,75402.06
edf1fc8f-2855-563f-98bd-ecbf3940e077,2156494,184,DEBIT,3287.08,C1279929033,30531.86,C2044711718,1277638.38
f5c751bc-2321-5343-91a9-3caaa351cb0a,603590,34,PAYMENT,2824.85,C1648275109,52776.0,M1646397616,0.0
e7ffc029-20ae-5e56-9acf-c8c7bbd476f2,2275079,187,TRANSFER,466.08,C911236852,9164.06,C1160019843,147259.77
e8170356-ff90-5138-9200-a677bfb48b74,5383539,376,CASH_IN,267131.6,C857069406,153.0,C1462371191,0.0
8b205bd2-fb07-5ee7-8aa7-63179e4b45ea,6178399,565,CASH_OUT,109387.97,C33504609,157455.01,C508069389,9241978.66
260ddc4b-781d-51f7-82c7-b79f8cc3b60d,1028215,48,DEBIT,2219.47,C1064480967,46081.0,C1854817508,239123.34
9ab8b517-c0d6-5ae8-a2e4-6f9b3aa832ea,535808,21,PAYMENT,20581.02,C1265651090,22417.0,M1073545699,0.0
ecd31ee5-8251-5192-8479-929d11c1bb77,2003472,179,TRANSFER,18945.8,C494850852,497428.0,C358753459,0.0
4be9789c-fe30-5118-8299-2dd2d4c3f664,5906994,404,CASH_IN,95055.14,C1158223576,210106.0,C1003988979,3038408.45
71bff752-376e-5f70-8018-677978c9e7af,494095,20,CASH_OUT,14275.75,C142048385,120323.51,C124315438,121365.0
d642847d-02e2-5cbc-9e0f-087de083a0ec,229622,14,DEBIT,10655.28,C744056116,21546.0,C173868468,10670.0
159862dd-3f86-5420-8161-80616a1bbd45,5900928,403,PAYMENT,15144.57,C463104034,122206.09,M1533399946,0.0
75a84d1d-8c52-56f4-b56d-a6377e16035d,6040021,487,TRANSFER,609400.88,C1295000556,609400.88,C1061559557,0.0
6288f687-272a-5bcd-96e5-7949c796f2de,3468658,258,CASH_IN,16549.67,C484794652,8652712.28,C80219725,1235397.54
5991f28b-9414-552e-94c6-4f311aa07941,4517657,325,CASH_OUT,222807.02,C1046235446,288907.12,C951326056,534024.85
