transaction_id                      , source_row_index, step, type    , amount   , oldbalanceOrg, oldbalanceDest, node_profile, cpu_limit, memory_mb, service_time_ms, mean_service_time_ms, std_service_time_ms, min_service_time_ms, max_service_time_ms, n_successful_runs
0cfc0319-2ffc-5f74-b250-8430b05f4baa,               58,    1, TRANSFER,  62610.8 ,      79114.0 ,         517.0 , Low         ,      0.25,      1024,      410.956431,   441.1301752       ,  47.332279517943284,          399.988869,          495.729354,                 5
22ec8097-3f82-5206-b27a-1716510f8a15,              390,    1, CASH_IN , 228451.89,     143236.26,      719678.38, Low         ,      0.25,      1024,      397.529956,   436.1353094       ,  57.9351113783608  ,          390.234175,          509.644955,                 5
4c47fd72-93b9-5bbe-8da2-5611d12202e7,                0,    1, PAYMENT ,   9839.64,     170136.0 ,           0.0 , Low         ,      0.25,      1024,      400.590738,   436.7063966       ,  50.83211296858188 ,          397.946839,          495.046257,                 5
538a51c5-17e0-5514-b8f8-4932adef1d87,                2,    1, TRANSFER,    181.0 ,        181.0 ,           0.0 , Low         ,      0.25,      1024,      400.009436,   400.2386248       ,   4.639029487045343,          395.178307,          405.533999,                 5
7cea622d-3b84-505d-9c0d-579d30336375,               21,    1, DEBIT   ,   9302.79,      11299.0 ,       29832.0 , Low         ,      0.25,      1024,      412.003438,   441.6984824       ,  44.74283500598103 ,          406.588265,          493.334196,                 5
84b2de13-d56e-5802-bbea-6a9c126d197a,                9,    1, DEBIT   ,   5337.77,      41720.0 ,       41898.0 , Low         ,      0.25,      1024,      479.732524,   459.22995760000003,  42.71259507712351 ,          410.767185,          501.520321,                 5
84bc550d-9bc7-5b80-81d3-906a3d089c2c,                3,    1, CASH_OUT,    181.0 ,        181.0 ,       21182.0 , Low         ,      0.25,      1024,      407.330311,   423.87800219999997,  33.438585085103966,          405.369616,          483.013222,                 5
94dc0552-c337-5087-9d12-6ab55c270d00,              389,    1, CASH_IN , 143236.26,          0.0 ,      608932.17, Low         ,      0.25,      1024,      400.042433,   419.4808564       ,  70.91667168248783 ,          321.219021,          498.347891,                 5
dc657fb4-42d9-56de-8897-98d0fef45042,                1,    1, PAYMENT ,   1864.28,      21249.0 ,           0.0 , Low         ,      0.25,      1024,      488.693771,   478.5404734       ,  38.599898908996416,          411.120625,          507.057757,                 5
fd9f804b-556d-5363-a2af-a50d86cf6000,               70,    1, CASH_OUT,  47458.86,     209534.84,       52120.0 , Low         ,      0.25,      1024,      485.787446,   457.6936422       ,  45.4572661909408  ,          407.780363,          495.482628,                 5
